 6:11:48  6:11:53 2   250  496 1840726  True 2307.729167 1821.726191 203.604167 49850 5127 4640.997024 2819.270833
 6:11:53  6:11:58 2   250  501 1840976  True 2307.729167 1821.819197 203.604167 49850 5127 4641.090030 2819.270833
 6:11:58  6:12:03 2   250  506 1841226  True 2307.729167 1821.912203 203.604167 49850 5127 4641.183035 2819.270833
 6:12:03  6:12:08 2   250  511 1841476  True 2307.729167 1822.005209 203.604167 49850 5127 4641.276041 2819.270833
 6:12:08  6:12:13 2   250  516 1841726  True 2307.729167 1822.098215 203.604167 49850 5127 4641.369047 2819.270833
 6:12:13  6:12:18 2   250  521 1841976  True 2307.729167 1822.191221 203.604167 49850 5127 4641.462053 2819.270833
 6:12:18  6:12:23 2   250  526 1842226  True 2307.729167 1822.284227 203.604167 49850 5127 4641.555059 2819.270833
 6:12:23  6:12:28 2   250  531 1842476  True 2307.729167 1822.377233 203.604167 49850 5127 4641.648065 2819.270833
 6:12:28  6:12:33 2   250  536 1842726  True 2307.729167 1822.470239 203.604167 49850 5127 4641.741071 2819.270833
 6:12:33  6:12:38 2   250  541 1842976  True 2307.729167 1822.563244 203.604167 49850 5127 4641.834077 2819.270833
 6:12:38  6:12:43 2   250  546 1843226  True 2307.729167 1822.656250 203.604167 49850 5127 4641.927083 2819.270833
 6:12:43  6:12:48 2   250  551 1843476  True 2307.729167 1822.749256 203.604167 49850 5127 4642.020089 2819.270833
 6:12:48  6:12:53 2   250  556 1843726  True 2307.729167 1822.842262 203.604167 49850 5127 4642.113095 2819.270833
 6:12:53  6:12:58 2   250  561 1843976  True 2307.729167 1822.935268 203.604167 49850 5127 4642.206101 2819.270833
 6:12:58  6:13:03 2   250  566 1844226  True 2307.729167 1823.028274 203.604167 49850 5127 4642.299107 2819.270833
 6:13:03  6:13:08 2   250  571 1844476  True 2307.729167 1823.121280 203.604167 49850 5127 4642.392113 2819.270833
 6:13:08  6:13:13 2   250  576 1844726  True 2307.729167 1823.214286 203.604167 49850 5127 4642.485119 2819.270833
 6:13:13  6:13:18 2   250  581 1844976  True 2307.729167 1823.307292 203.604167 49850 5127 4642.578125 2819.270833
 6:13:18  6:13:23 2   250  586 1845226  True 2307.729167 1823.400298 203.604167 49850 5127 4642.671131 2819.270833
 6:13:23  6:13:28 2   250  591 1845476  True 2307.729167 1823.493304 203.604167 49850 5127 4642.764137 2819.270833
 6:13:28  6:13:33 2   250  596 1845726  True 2307.729167 1823.586310 203.604167 49850 5127 4642.857143 2819.270833
 6:13:33  6:13:38 2   250  601 1845976  True 2307.729167 1823.679316 203.604167 49850 5127 4642.950149 2819.270833
 6:13:38  6:13:43 2   250  606 1846226  True 2307.729167 1823.772322 203.604167 49850 5127 4643.043155 2819.270833
 6:13:43  6:13:48 2   250  611 1846476  True 2307.729167 1823.865328 203.604167 49850 5127 4643.136160 2819.270833
 6:13:48  6:13:53 2   250  616 1846726  True 2307.729167 1823.958334 203.604167 49850 5127 4643.229166 2819.270833
 6:13:53  6:13:58 2   250  621 1846976  True 2307.729167 1824.051340 203.604167 49850 5127 4643.322172 2819.270833
 6:13:58  6:14:03 2   250  626 1847226  True 2307.729167 1824.144346 203.604167 49850 5127 4643.415178 2819.270833
 6:14:03  6:14:08 2   250  631 1847476  True 2307.729167 1824.237352 203.604167 49850 5127 4643.508184 2819.270833
 6:14:08  6:14:13 2   250  636 1847726  True 2307.729167 1824.330358 203.604167 49850 5127 4643.601190 2819.270833
 6:14:13  6:14:18 2   250  641 1847976  True 2307.729167 1824.423364 203.604167 49850 5127 4643.694196 2819.270833
 6:14:18  6:14:23 2   250  646 1848226  True 2307.729167 1824.516369 203.604167 49850 5127 4643.787202 2819.270833
 6:14:23  6:14:28 2   250  651 1848476  True 2307.729167 1824.609375 203.604167 49850 5127 4643.880208 2819.270833
 6:14:28  6:14:33 2   250  656 1848726  True 2307.729167 1824.702381 203.604167 49850 5127 4643.973214 2819.270833
 6:14:33  6:14:38 2   250  661 1848976  True 2307.729167 1824.795387 203.604167 49850 5127 4644.066220 2819.270833
 6:14:38  6:14:43 2   250  666 1849226  True 2307.729167 1824.888393 203.604167 49850 5127 4644.159226 2819.270833
 6:14:43  6:14:48 2   250  671 1849476  True 2307.729167 1824.981399 203.604167 49850 5127 4644.252232 2819.270833
 6:14:48  6:14:53 2   250  676 1849726  True 2307.729167 1825.074405 203.604167 49850 5127 4644.345238 2819.270833
 6:14:53  6:14:58 2   250  681 1849976  True 2307.729167 1825.167411 203.604167 49850 5127 4644.438244 2819.270833
 6:14:58  6:15:03 2   250  686 1850226  True 2307.729167 1825.260417 203.604167 49850 5127 4644.531250 2819.270833
 6:15:03  6:15:08 2   250  691 1850476  True 2307.729167 1825.353423 203.604167 49850 5127 4644.624256 2819.270833
 6:15:08  6:15:13 2   250  696 1850726  True 2307.729167 1825.446429 203.604167 49850 5127 4644.717262 2819.270833
 6:15:13  6:15:18 2   250  701 1850976  True 2307.729167 1825.539435 203.604167 49850 5127 4644.810268 2819.270833
 6:15:18  6:15:23 2   250  706 1851226  True 2307.729167 1825.632441 203.604167 49850 5127 4644.903274 2819.270833
 6:15:23  6:15:28 2   250  711 1851476  True 2307.729167 1825.725447 203.604167 49850 5127 4644.996280 2819.270833
 6:15:28  6:15:33 2   250  716 1851726  True 2307.729167 1825.818453 203.604167 49850 5127 4645.089285 2819.270833
 6:15:33  6:15:38 2   250  721 1851976  True 2307.729167 1825.911459 203.604167 49850 5127 4645.182291 2819.270833
 6:15:38  6:15:43 2   250  726 1852226  True 2307.729167 1826.004465 203.604167 49850 5127 4645.275297 2819.270833
 6:15:43  6:15:48 2   250  731 1852476  True 2307.729167 1826.097471 203.604167 49850 5127 4645.368303 2819.270833
 6:15:48  6:15:53 2   250  736 1852726  True 2307.729167 1826.190477 203.604167 49850 5127 4645.461309 2819.270833
 6:15:53  6:15:58 2   250  741 1852976  True 2307.729167 1826.283483 203.604167 49850 5127 4645.554315 2819.270833
 6:15:58  6:16:03 2   250  746 1853226  True 2307.729167 1826.376489 203.604167 49850 5127 4645.647321 2819.270833
 6:16:03  6:16:08 2   250  751 1853476  True 2307.729167 1826.469494 203.604167 49850 5127 4645.740327 2819.270833
 6:16:08  6:16:13 2   250  756 1853726  True 2307.729167 1826.562500 203.604167 49850 5127 4645.833333 2819.270833
 6:16:13  6:16:18 2   250  761 1853976  True 2307.729167 1826.655506 203.604167 49850 5127 4645.926339 2819.270833
 6:16:18  6:16:23 2   250  766 1854226  True 2307.729167 1826.748512 203.604167 49850 5127 4646.019345 2819.270833
 6:16:23  6:16:28 2   250  771 1854476  True 2307.729167 1826.841518 203.604167 49850 5127 4646.112351 2819.270833
 6:16:28  6:16:33 2   250  776 1854726  True 2307.729167 1826.934524 203.604167 49850 5127 4646.205357 2819.270833
 6:16:33  6:16:38 2   250  781 1854976  True 2307.729167 1827.027530 203.604167 49850 5127 4646.298363 2819.270833
 6:16:38  6:16:43 2   250  786 1855226  True 2307.729167 1827.120536 203.604167 49850 5127 4646.391369 2819.270833
 6:16:43  6:16:48 2   250  791 1855476  True 2307.729167 1827.213542 203.604167 49850 5127 4646.484375 2819.270833
 6:16:48  6:16:53 2   250  796 1855726  True 2307.729167 1827.306548 203.604167 49850 5127 4646.577381 2819.270833
 6:16:53  6:16:58 2   250  801 1855976  True 2307.729167 1827.399554 203.604167 49850 5127 4646.670387 2819.270833
 6:16:58  6:17:03 2   250  806 1856226  True 2307.729167 1827.492560 203.604167 49850 5127 4646.763393 2819.270833
 6:17:03  6:17:08 2   250  811 1856476  True 2307.729167 1827.585566 203.604167 49850 5127 4646.856399 2819.270833
 6:17:08  6:17:13 2   250  816 1856726  True 2307.729167 1827.678572 203.604167 49850 5127 4646.949405 2819.270833
 6:17:13  6:17:18 2   250  821 1856976  True 2307.729167 1827.771578 203.604167 49850 5127 4647.042410 2819.270833
 6:17:18  6:17:23 2   250  826 1857226  True 2307.729167 1827.864584 203.604167 49850 5127 4647.135416 2819.270833
 6:17:23  6:17:28 2   250  831 1857476  True 2307.729167 1827.957590 203.604167 49850 5127 4647.228422 2819.270833
 6:17:28  6:17:33 2   250  836 1857726  True 2307.729167 1828.050596 203.604167 49850 5127 4647.321428 2819.270833
 6:17:33  6:17:38 2   250  841 1857976  True 2307.729167 1828.143602 203.604167 49850 5127 4647.414434 2819.270833
 6:17:38  6:17:43 2   250  846 1858226  True 2307.729167 1828.236608 203.604167 49850 5127 4647.507440 2819.270833
 6:17:43  6:17:48 2   250  851 1858476  True 2307.729167 1828.329614 203.604167 49850 5127 4647.600446 2819.270833
 6:17:48  6:17:53 2   250  856 1858726  True 2307.729167 1828.422619 203.604167 49850 5127 4647.693452 2819.270833
 6:17:53  6:17:58 2   250  861 1858976  True 2307.729167 1828.515625 203.604167 49850 5127 4647.786458 2819.270833
 6:17:58  6:18:03 2   250  866 1859226  True 2307.729167 1828.608631 203.604167 49850 5127 4647.879464 2819.270833
 6:18:03  6:18:08 2   250  871 1859476  True 2307.729167 1828.701637 203.604167 49850 5127 4647.972470 2819.270833
 6:18:08  6:18:13 2   250  876 1859726  True 2307.729167 1828.794643 203.604167 49850 5127 4648.065476 2819.270833
 6:18:13  6:18:18 2   250  881 1859976  True 2307.729167 1828.887649 203.604167 49850 5127 4648.158482 2819.270833
 6:18:18  6:18:23 2   250  886 1860226  True 2307.729167 1828.980655 203.604167 49850 5127 4648.251488 2819.270833
 6:18:23  6:18:28 2   250  891 1860476  True 2307.729167 1829.073661 203.604167 49850 5127 4648.344494 2819.270833
 6:18:28  6:18:33 2   250  896 1860726  True 2307.729167 1829.166667 203.604167 49850 5127 4648.437500 2819.270833
 6:18:33  6:18:38 2   250  901 1860976  True 2307.729167 1829.259673 203.604167 49850 5127 4648.530506 2819.270833
 6:18:38  6:18:43 2   250  906 1861226  True 2307.729167 1829.352679 203.604167 49850 5127 4648.623512 2819.270833
 6:18:43  6:18:48 2   250  911 1861476  True 2307.729167 1829.445685 203.604167 49850 5127 4648.716518 2819.270833
 6:18:48  6:18:53 2   250  916 1861726  True 2307.729167 1829.538691 203.604167 49850 5127 4648.809524 2819.270833
 6:18:53  6:18:58 2   250  921 1861976  True 2307.729167 1829.631697 203.604167 49850 5127 4648.902530 2819.270833
 6:18:58  6:19:03 2   250  926 1862226  True 2307.729167 1829.724703 203.604167 49850 5127 4648.995535 2819.270833
 6:19:03  6:19:08 2   250  931 1862476  True 2307.729167 1829.817709 203.604167 49850 5127 4649.088541 2819.270833
 6:19:08  6:19:13 2   250  936 1862726  True 2307.729167 1829.910715 203.604167 49850 5127 4649.181547 2819.270833
 6:19:13  6:19:18 2   250  941 1862976  True 2307.729167 1830.003721 203.604167 49850 5127 4649.274553 2819.270833
 6:19:18  6:19:23 2   250  946 1863226  True 2307.729167 1830.096727 203.604167 49850 5127 4649.367559 2819.270833
 6:19:23  6:19:28 2   250  951 1863476  True 2307.729167 1830.189733 203.604167 49850 5127 4649.460565 2819.270833
 6:19:28  6:19:33 2   250  956 1863726  True 2307.729167 1830.282739 203.604167 49850 5127 4649.553571 2819.270833
 6:19:33  6:19:38 2   250  961 1863976  True 2307.729167 1830.375744 203.604167 49850 5127 4649.646577 2819.270833
 6:19:38  6:19:43 2   250  966 1864226  True 2307.729167 1830.468750 203.604167 49850 5127 4649.739583 2819.270833
 6:19:43  6:19:48 2   250  971 1864476  True 2307.729167 1830.561756 203.604167 49850 5127 4649.832589 2819.270833
 6:19:48  6:19:53 2   250  976 1864726  True 2307.729167 1830.654762 203.604167 49850 5127 4649.925595 2819.270833
 6:19:53  6:19:58 2   250  981 1864976  True 2307.729167 1830.747768 203.604167 49850 5127 4650.018601 2819.270833
 6:19:58  6:20:03 2   250  986 1865226  True 2307.729167 1830.840774 203.604167 49850 5127 4650.111607 2819.270833
 6:20:03  6:20:08 2   250  991 1865476  True 2307.729167 1830.933780 203.604167 49850 5127 4650.204613 2819.270833
 6:20:08  6:20:13 2   250  996 1865726  True 2307.729167 1831.026786 203.604167 49850 5127 4650.297619 2819.270833
 6:20:13  6:20:18 2   250 1001 1865976  True 2307.729167 1831.119792 203.604167 49850 5127 4650.390625 2819.270833
 6:20:18  6:20:23 2   250 1006 1866226  True 2307.729167 1831.212798 203.604167 49850 5127 4650.483631 2819.270833
 6:20:23  6:20:28 2   250 1011 1866476  True 2307.729167 1831.305804 203.604167 49850 5127 4650.576637 2819.270833
 6:20:28  6:20:33 2   250 1016 1866726  True 2307.729167 1831.398810 203.604167 49850 5127 4650.669643 2819.270833
 6:20:33  6:20:38 2   250 1021 1866976  True 2307.729167 1831.491816 203.604167 49850 5127 4650.762649 2819.270833
 6:20:38  6:20:43 2   250 1026 1867226  True 2307.729167 1831.584822 203.604167 49850 5127 4650.855655 2819.270833
 6:20:43  6:20:48 2   250 1031 1867476  True 2307.729167 1831.677828 203.604167 49850 5127 4650.948660 2819.270833
 6:20:48  6:20:53 2   250 1036 1867726  True 2307.729167 1831.770834 203.604167 49850 5127 4651.041666 2819.270833
 6:20:53  6:20:58 2   250 1041 1867976  True 2307.729167 1831.863840 203.604167 49850 5127 4651.134672 2819.270833
 6:20:58  6:21:03 2   250 1046 1868226  True 2307.729167 1831.956846 203.604167 49850 5127 4651.227678 2819.270833
 6:21:03  6:21:08 2   250 1051 1868476  True 2307.729167 1832.049852 203.604167 49850 5127 4651.320684 2819.270833
 6:21:08  6:21:13 2   250 1056 1868726  True 2307.729167 1832.142858 203.604167 49850 5127 4651.413690 2819.270833
 6:21:13  6:21:18 2   250 1061 1868976  True 2307.729167 1832.235864 203.604167 49850 5127 4651.506696 2819.270833
 6:21:18  6:21:23 2   250 1066 1869226  True 2307.729167 1832.328869 203.604167 49850 5127 4651.599702 2819.270833
 6:21:23  6:21:28 2   250 1071 1869476  True 2307.729167 1832.421875 203.604167 49850 5127 4651.692708 2819.270833
 6:21:28  6:21:33 2   250 1076 1869726  True 2307.729167 1832.514881 203.604167 49850 5127 4651.785714 2819.270833
 6:21:33  6:21:38 2   250 1081 1869976  True 2307.729167 1832.607887 203.604167 49850 5127 4651.878720 2819.270833
 6:21:38  6:21:43 2   250 1086 1870226  True 2307.729167 1832.700893 203.604167 49850 5127 4651.971726 2819.270833
 6:21:43  6:21:48 2   250 1091 1870476  True 2307.729167 1832.793899 203.604167 49850 5127 4652.064732 2819.270833
 6:21:48  6:21:53 2   250 1096 1870726  True 2307.729167 1832.886905 203.604167 49850 5127 4652.157738 2819.270833
 6:21:53  6:21:58 2   250 1101 1870976  True 2307.729167 1832.979911 203.604167 49850 5127 4652.250744 2819.270833
 6:21:58  6:22:03 2   250 1106 1871226  True 2307.729167 1833.072917 203.604167 49850 5127 4652.343750 2819.270833
 6:22:03  6:22:08 2   250 1111 1871476  True 2307.729167 1833.165923 203.604167 49850 5127 4652.436756 2819.270833
 6:22:08  6:22:13 2   250 1116 1871726  True 2307.729167 1833.258929 203.604167 49850 5127 4652.529762 2819.270833
 6:22:11  6:22:16 1  2688    1 1874414  True 2308.729167 1833.258929 203.604167 49850 5128 4652.529762 2819.270833
 6:22:16  6:22:21 1  2688    6 1877102  True 2309.729167 1833.258929 203.604167 49850 5129 4652.529762 2819.270833
 6:22:21  6:22:26 1  2688   11 1879790  True 2310.729167 1833.258929 203.604167 49850 5130 4652.529762 2819.270833
 6:22:26  6:22:31 1  2688   16 1882478  True 2311.729167 1833.258929 203.604167 49850 5131 4652.529762 2819.270833
 6:22:31  6:22:36 1  2688   21 1885166  True 2312.729167 1833.258929 203.604167 49850 5132 4652.529762 2819.270833
 6:22:36  6:22:41 2   250    1 1885416  True 2312.729167 1833.351935 203.604167 49850 5132 4652.622768 2819.270833
 6:22:41  6:22:46 2   250    6 1885666  True 2312.729167 1833.444941 203.604167 49850 5132 4652.715774 2819.270833
 6:22:46  6:22:51 2   250   11 1885916  True 2312.729167 1833.537947 203.604167 49850 5132 4652.808780 2819.270833
 6:22:51  6:22:56 2   250   16 1886166  True 2312.729167 1833.630953 203.604167 49850 5132 4652.901785 2819.270833
 6:22:56  6:23:01 2   250   21 1886416  True 2312.729167 1833.723959 203.604167 49850 5132 4652.994791 2819.270833
 6:23:01  6:23:06 2   250   26 1886666  True 2312.729167 1833.816965 203.604167 49850 5132 4653.087797 2819.270833
 6:23:06  6:23:11 2   250   31 1886916  True 2312.729167 1833.909971 203.604167 49850 5132 4653.180803 2819.270833
 6:23:11  6:23:16 2   250   36 1887166  True 2312.729167 1834.002977 203.604167 49850 5132 4653.273809 2819.270833
 6:23:16  6:23:21 2   250   41 1887416  True 2312.729167 1834.095983 203.604167 49850 5132 4653.366815 2819.270833
 6:23:21  6:23:26 2   250   46 1887666  True 2312.729167 1834.188989 203.604167 49850 5132 4653.459821 2819.270833
 6:23:26  6:23:31 2   250   51 1887916  True 2312.729167 1834.281994 203.604167 49850 5132 4653.552827 2819.270833
 6:23:31  6:23:36 2   250   56 1888166  True 2312.729167 1834.375000 203.604167 49850 5132 4653.645833 2819.270833
 6:23:36  6:23:41 2   250   61 1888416  True 2312.729167 1834.468006 203.604167 49850 5132 4653.738839 2819.270833
 6:23:41  6:23:46 2   250   66 1888666  True 2312.729167 1834.561012 203.604167 49850 5132 4653.831845 2819.270833
 6:23:46  6:23:51 2   250   71 1888916  True 2312.729167 1834.654018 203.604167 49850 5132 4653.924851 2819.270833
 6:23:51  6:23:56 2   250   76 1889166  True 2312.729167 1834.747024 203.604167 49850 5132 4654.017857 2819.270833
 6:23:56  6:24:01 2   250   81 1889416  True 2312.729167 1834.840030 203.604167 49850 5132 4654.110863 2819.270833
 6:24:01  6:24:06 2   250   86 1889666  True 2312.729167 1834.933036 203.604167 49850 5132 4654.203869 2819.270833
 6:24:06  6:24:11 2   250   91 1889916  True 2312.729167 1835.026042 203.604167 49850 5132 4654.296875 2819.270833
 6:24:11  6:24:16 2   250   96 1890166  True 2312.729167 1835.119048 203.604167 49850 5132 4654.389881 2819.270833
 6:24:16  6:24:21 2   250  101 1890416  True 2312.729167 1835.212054 203.604167 49850 5132 4654.482887 2819.270833
 6:24:21  6:24:26 2   250  106 1890666  True 2312.729167 1835.305060 203.604167 49850 5132 4654.575893 2819.270833
 6:24:26  6:24:31 2   250  111 1890916  True 2312.729167 1835.398066 203.604167 49850 5132 4654.668899 2819.270833
 6:24:31  6:24:36 2   250  116 1891166  True 2312.729167 1835.491072 203.604167 49850 5132 4654.761905 2819.270833
 6:24:36  6:24:41 2   250  121 1891416  True 2312.729167 1835.584078 203.604167 49850 5132 4654.854910 2819.270833
 6:24:41  6:24:46 2   250  126 1891666  True 2312.729167 1835.677084 203.604167 49850 5132 4654.947916 2819.270833
 6:24:46  6:24:51 2   250  131 1891916  True 2312.729167 1835.770090 203.604167 49850 5132 4655.040922 2819.270833
 6:24:51  6:24:56 2   250  136 1892166  True 2312.729167 1835.863096 203.604167 49850 5132 4655.133928 2819.270833
 6:24:56  6:25:01 2   250  141 1892416  True 2312.729167 1835.956102 203.604167 49850 5132 4655.226934 2819.270833
 6:25:01  6:25:06 2   250  146 1892666  True 2312.729167 1836.049108 203.604167 49850 5132 4655.319940 2819.270833
 6:25:06  6:25:11 2   250  151 1892916  True 2312.729167 1836.142114 203.604167 49850 5132 4655.412946 2819.270833
 6:25:11  6:25:16 2   250  156 1893166  True 2312.729167 1836.235119 203.604167 49850 5132 4655.505952 2819.270833
 6:25:16  6:25:21 2   250  161 1893416  True 2312.729167 1836.328125 203.604167 49850 5132 4655.598958 2819.270833
 6:25:21  6:25:26 2   250  166 1893666  True 2312.729167 1836.421131 203.604167 49850 5132 4655.691964 2819.270833
 6:25:26  6:25:31 2   250  171 1893916  True 2312.729167 1836.514137 203.604167 49850 5132 4655.784970 2819.270833
 6:25:31  6:25:36 2   250  176 1894166  True 2312.729167 1836.607143 203.604167 49850 5132 4655.877976 2819.270833
 6:25:36  6:25:41 2   250  181 1894416  True 2312.729167 1836.700149 203.604167 49850 5132 4655.970982 2819.270833
 6:25:41  6:25:46 2   250  186 1894666  True 2312.729167 1836.793155 203.604167 49850 5132 4656.063988 2819.270833
 6:25:46  6:25:51 2   250  191 1894916  True 2312.729167 1836.886161 203.604167 49850 5132 4656.156994 2819.270833
 6:25:51  6:25:56 2   250  196 1895166  True 2312.729167 1836.979167 203.604167 49850 5132 4656.250000 2819.270833
 6:25:56  6:26:01 2   250  201 1895416  True 2312.729167 1837.072173 203.604167 49850 5132 4656.343006 2819.270833
 6:26:01  6:26:06 2   250  206 1895666  True 2312.729167 1837.165179 203.604167 49850 5132 4656.436012 2819.270833
 6:26:06  6:26:11 2   250  211 1895916  True 2312.729167 1837.258185 203.604167 49850 5132 4656.529018 2819.270833
 6:26:11  6:26:16 2   250  216 1896166  True 2312.729167 1837.351191 203.604167 49850 5132 4656.622024 2819.270833
 6:26:16  6:26:21 2   250  221 1896416  True 2312.729167 1837.444197 203.604167 49850 5132 4656.715030 2819.270833
 6:26:21  6:26:26 2   250  226 1896666  True 2312.729167 1837.537203 203.604167 49850 5132 4656.808035 2819.270833
 6:26:26  6:26:31 2   250  231 1896916  True 2312.729167 1837.630209 203.604167 49850 5132 4656.901041 2819.270833
 6:26:31  6:26:36 2   250  236 1897166  True 2312.729167 1837.723215 203.604167 49850 5132 4656.994047 2819.270833
 6:26:36  6:26:41 2   250  241 1897416  True 2312.729167 1837.816221 203.604167 49850 5132 4657.087053 2819.270833
 6:26:41  6:26:46 2   250  246 1897666  True 2312.729167 1837.909227 203.604167 49850 5132 4657.180059 2819.270833
 6:26:46  6:26:51 2   250  251 1897916  True 2312.729167 1838.002233 203.604167 49850 5132 4657.273065 2819.270833
 6:26:51  6:26:56 2   250  256 1898166  True 2312.729167 1838.095239 203.604167 49850 5132 4657.366071 2819.270833
 6:26:56  6:27:01 2   250  261 1898416  True 2312.729167 1838.188244 203.604167 49850 5132 4657.459077 2819.270833
 6:27:01  6:27:06 2   250  266 1898666  True 2312.729167 1838.281250 203.604167 49850 5132 4657.552083 2819.270833
 6:27:06  6:27:11 2   250  271 1898916  True 2312.729167 1838.374256 203.604167 49850 5132 4657.645089 2819.270833
 6:27:11  6:27:16 2   250  276 1899166  True 2312.729167 1838.467262 203.604167 49850 5132 4657.738095 2819.270833
 6:27:16  6:27:21 2   250  281 1899416  True 2312.729167 1838.560268 203.604167 49850 5132 4657.831101 2819.270833
 6:27:21  6:27:26 2   250  286 1899666  True 2312.729167 1838.653274 203.604167 49850 5132 4657.924107 2819.270833
 6:27:26  6:27:31 2   250  291 1899916  True 2312.729167 1838.746280 203.604167 49850 5132 4658.017113 2819.270833
 6:27:31  6:27:36 2   250  296 1900166  True 2312.729167 1838.839286 203.604167 49850 5132 4658.110119 2819.270833
 6:27:36  6:27:41 2   250  301 1900416  True 2312.729167 1838.932292 203.604167 49850 5132 4658.203125 2819.270833
 6:27:41  6:27:46 2   250  306 1900666  True 2312.729167 1839.025298 203.604167 49850 5132 4658.296131 2819.270833
 6:27:46  6:27:51 2   250  311 1900916  True 2312.729167 1839.118304 203.604167 49850 5132 4658.389137 2819.270833
 6:27:51  6:27:56 2   250  316 1901166  True 2312.729167 1839.211310 203.604167 49850 5132 4658.482143 2819.270833
 6:27:56  6:28:01 2   250  321 1901416  True 2312.729167 1839.304316 203.604167 49850 5132 4658.575149 2819.270833
 6:28:01  6:28:06 2   250  326 1901666  True 2312.729167 1839.397322 203.604167 49850 5132 4658.668155 2819.270833
 6:28:06  6:28:11 2   250  331 1901916  True 2312.729167 1839.490328 203.604167 49850 5132 4658.761160 2819.270833
 6:28:11  6:28:16 2   250  336 1902166  True 2312.729167 1839.583334 203.604167 49850 5132 4658.854166 2819.270833
 6:28:16  6:28:21 2   250  341 1902416  True 2312.729167 1839.676340 203.604167 49850 5132 4658.947172 2819.270833
 6:28:21  6:28:26 2   250  346 1902666  True 2312.729167 1839.769346 203.604167 49850 5132 4659.040178 2819.270833
 6:28:28  6:28:33 1  2688    1 1905354  True 2313.729167 1839.769346 203.604167 49850 5133 4659.040178 2819.270833
 6:28:33  6:28:38 1  2688    6 1908042  True 2314.729167 1839.769346 203.604167 49850 5134 4659.040178 2819.270833
 6:28:38  6:28:43 1  2688   11 1910730  True 2315.729167 1839.769346 203.604167 49850 5135 4659.040178 2819.270833
 6:28:43  6:28:48 1  2688   16 1913418  True 2316.729167 1839.769346 203.604167 49850 5136 4659.040178 2819.270833
 6:28:48  6:28:53 1  2688   21 1916106  True 2317.729167 1839.769346 203.604167 49850 5137 4659.040178 2819.270833
 6:28:53  6:28:58 1  2688   26 1918794  True 2318.729167 1839.769346 203.604167 49850 5138 4659.040178 2819.270833
 6:28:58  6:29:03 1  2688   31 1918794 False 2318.729167 1839.769346 203.604167 49851 5138 4659.040178 2819.270833
 6:29:03  6:29:08 1  2688   36 1918794 False 2318.729167 1839.769346 203.604167 49852 5138 4659.040178 2819.270833
 6:29:08  6:29:13 1  2688   41 1918794 False 2318.729167 1839.769346 203.604167 49853 5138 4659.040178 2819.270833
 6:29:13  6:29:18 1  2688   46 1918794 False 2318.729167 1839.769346 203.604167 49854 5138 4659.040178 2819.270833
 6:29:18  6:29:23 1  2688   51 1918794 False 2318.729167 1839.769346 203.604167 49855 5138 4659.040178 2819.270833
 6:29:23  6:29:28 1  2688   56 1918794 False 2318.729167 1839.769346 203.604167 49856 5138 4659.040178 2819.270833
 6:29:28  6:29:33 1  2688   61 1918794 False 2318.729167 1839.769346 203.604167 49857 5138 4659.040178 2819.270833
 6:29:33  6:29:38 1  2688   66 1918794 False 2318.729167 1839.769346 203.604167 49858 5138 4659.040178 2819.270833
 6:29:38  6:29:43 1  2688   71 1918794 False 2318.729167 1839.769346 203.604167 49859 5138 4659.040178 2819.270833
 6:29:43  6:29:48 1  2688   76 1918794 False 2318.729167 1839.769346 203.604167 49860 5138 4659.040178 2819.270833
 6:29:48  6:29:53 1  2688   81 1918794 False 2318.729167 1839.769346 203.604167 49861 5138 4659.040178 2819.270833
 6:29:53  6:29:58 1  2688   86 1918794 False 2318.729167 1839.769346 203.604167 49862 5138 4659.040178 2819.270833
 6:29:58  6:30:03 1  2688   91 1918794 False 2318.729167 1839.769346 203.604167 49863 5138 4659.040178 2819.270833
 6:30:03  6:30:08 1  2688   96 1918794 False 2318.729167 1839.769346 203.604167 49864 5138 4659.040178 2819.270833
 6:30:08  6:30:13 1  2688  101 1918794 False 2318.729167 1839.769346 203.604167 49865 5138 4659.040178 2819.270833
 6:30:13  6:30:18 1  2688  106 1918794 False 2318.729167 1839.769346 203.604167 49866 5138 4659.040178 2819.270833
 6:30:18  6:30:23 1  2688  111 1918794 False 2318.729167 1839.769346 203.604167 49867 5138 4659.040178 2819.270833
 6:30:23  6:30:28 1  2688  116 1918794 False 2318.729167 1839.769346 203.604167 49868 5138 4659.040178 2819.270833
 6:30:28  6:30:33 1  2688  121 1918794 False 2318.729167 1839.769346 203.604167 49869 5138 4659.040178 2819.270833
 6:30:33  6:30:38 1  2688  126 1918794 False 2318.729167 1839.769346 203.604167 49870 5138 4659.040178 2819.270833
 6:30:38  6:30:43 1  2688  131 1918794 False 2318.729167 1839.769346 203.604167 49871 5138 4659.040178 2819.270833
 6:30:43  6:30:48 1  2688  136 1918794 False 2318.729167 1839.769346 203.604167 49872 5138 4659.040178 2819.270833
 6:30:48  6:30:53 1  2688  141 1918794 False 2318.729167 1839.769346 203.604167 49873 5138 4659.040178 2819.270833
 6:30:53  6:30:58 1  2688  146 1918794 False 2318.729167 1839.769346 203.604167 49874 5138 4659.040178 2819.270833
 6:30:58  6:31:03 1  2688  151 1918794 False 2318.729167 1839.769346 203.604167 49875 5138 4659.040178 2819.270833
 6:31:03  6:31:08 1  2688  156 1918794 False 2318.729167 1839.769346 203.604167 49876 5138 4659.040178 2819.270833
